partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt
学习区,BV1Kr4y1i7ru,太像孙悟空了哈哈哈哈哈,正面,正面,0.910094773261147,0.910094773261147,0.06306666678040694,0.026838559958446116,4.0,4,0
学习区,BV1Kr4y1i7ru,三打MySQL,正面,中性,0.7166075532890155,0.15169304082886045,0.7166075532890155,0.13169940588212392,0.0,0,0
学习区,BV1Kr4y1i7ru,22届 软件工程！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,正面,正面,0.9999999999990266,0.9999999999990266,9.007716829661972e-13,7.27491684191063e-14,0.0,0,0
学习区,BV1Kr4y1i7ru,好饼！！,正面,中性,0.5082190857647051,0.4596340068679704,0.5082190857647051,0.032146907367324416,0.0,0,0
学习区,BV1Kr4y1i7ru,125！！！,正面,正面,0.6640216901147475,0.6640216901147475,0.3160144056660617,0.019963904219190868,0.0,0,0
学习区,BV1Kr4y1i7ru,哈哈哈哈哈哈，笑死我了认真看课呢突然来着一下,正面,正面,0.958047622546228,0.958047622546228,0.0032585902752390477,0.038693787178533084,7.0,7,0
学习区,BV1Kr4y1i7ru,财务转行到MySQL,正面,中性,0.6585148576730031,0.21596074492089296,0.6585148576730031,0.12552439740610397,0.0,0,0
学习区,BV1Kr4y1i7ru,技科2211赵玉冉实名观看,正面,中性,0.7196103420172956,0.1572987709191277,0.7196103420172956,0.12309088706357682,0.0,0,0
学习区,BV1Kr4y1i7ru,聊城大学牛嘉硕实名开卷,正面,中性,0.72636589076703,0.17403913586907685,0.72636589076703,0.09959497336389321,0.0,0,0
学习区,BV1Kr4y1i7ru,黑马出品，必属精品！,正面,中性,0.4504601853072673,0.3814857793608329,0.4504601853072673,0.16805403533189986,0.0,0,0
学习区,BV1Kr4y1i7ru,猴哥好,正面,中性,0.48447741196761035,0.43149197055502025,0.48447741196761035,0.08403061747736927,1.0,1,0
学习区,BV1Kr4y1i7ru,黑马程序员的课就那样吧,正面,中性,0.550811774923696,0.2293476710474526,0.550811774923696,0.21984055402885141,0.0,0,0
学习区,BV1Kr4y1i7ru,103人,正面,中性,0.7291967526495691,0.21046272332136165,0.7291967526495691,0.06034052402906914,0.0,0,0
学习区,BV1Kr4y1i7ru,明白明白,正面,正面,0.8280126788475226,0.8280126788475226,0.15488592862999181,0.017101392522485517,3.0,3,0
学习区,BV1Kr4y1i7ru,我们在日常生活中 会用到各种各样的软件,正面,负面,0.5925270462670336,0.184875996027155,0.22259695770581162,0.5925270462670336,1.0,1,0
学习区,BV1Kr4y1i7ru,也要活的漂亮,正面,正面,0.5133094961809145,0.5133094961809145,0.13448257728325014,0.3522079265358354,2.0,2,0
学习区,BV1Kr4y1i7ru,bilibili职业技术学院研究生院计算机应用技术专业路过,正面,负面,0.45401831373911417,0.2689345408702055,0.27704714539068037,0.45401831373911417,2.0,2,0
学习区,BV1Kr4y1i7ru,牛逼,正面,正面,0.4596814694150827,0.4596814694150827,0.15516674632174146,0.3851517842631759,2.0,2,0
学习区,BV1Kr4y1i7ru,六老师,正面,中性,0.671688975811814,0.19933320050510428,0.671688975811814,0.12897782368308186,0.0,0,0
学习区,BV1Kr4y1i7ru,广西科技大学寒假卷王,正面,中性,0.72636589076703,0.17403913586907685,0.72636589076703,0.09959497336389321,0.0,0,0
学习区,BV1Kr4y1i7ru,我就是新疆的！,正面,中性,0.5096936281114268,0.25252454826944987,0.5096936281114268,0.2377818236191233,0.0,0,0
学习区,BV1Kr4y1i7ru,现在还有78人,正面,中性,0.728804346399107,0.1712602696327198,0.728804346399107,0.09993538396817328,0.0,0,0
学习区,BV1Kr4y1i7ru,还是阿玮的声音好听一点,正面,负面,0.46360693379660745,0.3610161745642057,0.17537689163918685,0.46360693379660745,3.0,3,0
学习区,BV1Kr4y1i7ru,咦！,正面,中性,0.68544135168515,0.271359235930177,0.68544135168515,0.043199412384673154,0.0,0,0
学习区,BV1Kr4y1i7ru,良心黑马，必须支持,正面,正面,0.9045404530563552,0.9045404530563552,0.040241171424058475,0.05521837551958636,4.0,4,0
学习区,BV1Kr4y1i7ru,电商系统,正面,中性,0.5979810994704757,0.36711744427821613,0.5979810994704757,0.03490145625130817,2.0,2,0
学习区,BV1Kr4y1i7ru,软件系统 最核心的是什么 是数据,正面,负面,0.5317145070320877,0.20841202557128088,0.2598734673966315,0.5317145070320877,1.0,1,0
学习区,BV1Kr4y1i7ru,1.5倍刚刚好,正面,中性,0.40189138221689436,0.31099717556401496,0.40189138221689436,0.2871114422190907,1.0,1,0
学习区,BV1Kr4y1i7ru,北大青鸟报班 黑马上课,正面,中性,0.6816457015518612,0.21431241790015085,0.6816457015518612,0.10404188054798794,0.0,0,0
学习区,BV1Kr4y1i7ru,入职了回来补一下课,正面,中性,0.6216695831050685,0.20053934954544403,0.6216695831050685,0.1777910673494874,0.0,0,0
学习区,BV1Kr4y1i7ru,笑死了这声音，猴哥,正面,正面,0.4852194273194676,0.4852194273194676,0.32203015815701747,0.19275041452351485,1.0,1,0
学习区,BV1Kr4y1i7ru,河南大学软件工程朱如愿在线开卷！,正面,中性,0.5067906682224643,0.3932027535443629,0.5067906682224643,0.1000065782331728,0.0,0,0
