partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
学习区,BV1Kr4y1i7ru,杨某别卷了,中性,中性,0.7844110008001145,0.13586013567018387,0.7844110008001145,0.0797288635297015,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,毕竟整天就crud,中性,中性,0.7951821473494113,0.14917264259251384,0.7951821473494113,0.05564521005807489,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,22物联网下课来听了,中性,中性,0.8237875577698672,0.10075068133073803,0.8237875577698672,0.07546176089939458,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,报下时间,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,郑州黑马,中性,中性,0.7582972801893789,0.20144130051789905,0.7582972801893789,0.040261419292722166,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,夺少人,中性,中性,0.7685162094671305,0.18352125680318984,0.7685162094671305,0.04796253372967952,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这么容易的吗,中性,中性,0.7961473312738296,0.11976867514074746,0.7961473312738296,0.08408399358542308,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,45个人,中性,中性,0.8544688863812995,0.09840168333429354,0.8544688863812995,0.04712943028440696,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我郭午盾 kt喵,中性,中性,0.7922663849052209,0.06809207323613199,0.7922663849052209,0.13964154185864708,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,为了学SQL注入，特意来学SQL,中性,中性,0.6943094339763807,0.13844986311197433,0.6943094339763807,0.16724070291164503,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,2：22       28人,中性,中性,0.7904722798427832,0.16948538368244662,0.7904722798427832,0.040042336474770165,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,q,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,比赛小组前来报道,中性,中性,0.7850191726261925,0.13880958118899406,0.7850191726261925,0.07617124618481344,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,家人们，有课本推荐吗,中性,正面,0.5134748840403479,0.5134748840403479,0.3398529036144353,0.14667221234521677,2.0,2,0,True,0.0
学习区,BV1Kr4y1i7ru,系统学习下mysql,中性,中性,0.5699332445180083,0.34415560593451927,0.5699332445180083,0.08591114954747224,2.0,2,0,True,0.0
学习区,BV1Kr4y1i7ru,就业危机,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,dajiahao,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,现在还有人学习,中性,中性,0.8923209484064881,0.05359957181684249,0.8923209484064881,0.05407947977666947,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,好多人看哟,中性,中性,0.8647411305025255,0.09406206289997225,0.8647411305025255,0.041196806597502196,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,103个兄弟,中性,中性,0.7854515389842659,0.15838915227459646,0.7854515389842659,0.056159308741137656,0.0,0,0,False,
